timestamp,system,decision,outcome,group_region,group_tier,feature_score
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.998
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.932
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.329
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.186
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.936
2026-08-19T12:00:00Z,dispatch-optimizer,0,1,south,premium,0.746
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.032
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.664
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.379
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.374
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.332
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,south,premium,0.169
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.003
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.28
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.351
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.956
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.124
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,south,premium,0.964
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.207
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.357
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,south,basic,0.822
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.822
2026-08-19T12:00:00Z,dispatch-optimizer,1,0,north,basic,0.432
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,south,premium,0.049
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.473
2026-08-19T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.373
2026-08-19T12:00:00Z,dispatch-optimizer,1,1,south,basic,0.92
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,premium,0.193
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.364
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.897
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.03
2026-08-20T12:00:00Z,dispatch-optimizer,1,0,north,premium,0.411
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.812
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,south,premium,0.767
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.041
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.035
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.063
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.92
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.257
2026-08-20T12:00:00Z,dispatch-optimizer,0,1,south,premium,0.747
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.899
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.339
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.272
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.958
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.617
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,premium,0.262
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.717
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.316
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.276
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.004
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.756
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,south,premium,0.916
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.634
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.943
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.024
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.234
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.475
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,south,premium,0.957
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.954
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.387
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.251
2026-08-20T12:00:00Z,dispatch-optimizer,1,0,north,premium,0.43
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.493
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,south,premium,0.928
2026-08-20T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.183
2026-08-20T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.803
2026-08-20T12:00:00Z,dispatch-optimizer,0,1,south,basic,0.738
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,south,premium,0.823
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.773
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.607
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.328
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.32
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.362
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,south,premium,0.782
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.079
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.197
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,south,basic,0.753
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.247
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.065
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,south,premium,0.034
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.553
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.326
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,south,basic,0.98
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.883
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.988
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,south,premium,0.265
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.084
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.096
2026-08-21T12:00:00Z,dispatch-optimizer,0,1,south,basic,0.498
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.71
2026-08-21T12:00:00Z,dispatch-optimizer,1,0,north,basic,0.447
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,south,premium,0.234
2026-08-21T12:00:00Z,dispatch-optimizer,1,0,north,basic,0.417
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.62
2026-08-21T12:00:00Z,dispatch-optimizer,0,1,south,basic,0.674
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.748
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,basic,0.847
2026-08-21T12:00:00Z,dispatch-optimizer,0,1,south,premium,0.664
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.121
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.841
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.294
2026-08-21T12:00:00Z,dispatch-optimizer,1,1,north,premium,0.567
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.373
2026-08-21T12:00:00Z,dispatch-optimizer,0,1,south,premium,0.738
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,basic,0.199
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,north,premium,0.247
2026-08-21T12:00:00Z,dispatch-optimizer,0,0,south,basic,0.245
